,uuid,fieldname,title,description,type,ratio_t,ratio_d
754,12762d00-f02a-40f7-b175-c7e4c92f5f54,,How will you make sure the same reference data will be available to reproduce your results?,Will the reference data in the version you use be available to others?,In DSW only,0,0
755,9832a3a5-e24d-4db1-b48f-4d171c1402ae,,,,In DSW only,0,0
756,b4d8d8b8-3c8e-4b41-87a4-dbd01e7b7ad9,,,,In DSW only,0,0
757,be872000-cb98-442f-999c-ca3ef58dcfe8,,What existing non-reference data sets will you use?,"Even if you will be producing your own data, you often will also be relying on existing data sets (e.g. from earlier . You may need to integrate your new data with an existing data set or retrieve additional information from related data bases. Will you be doing such things?",In DSW only,0,0
758,28686faf-35a2-4e42-8540-43bfa3217e8a,,,,In DSW only,0,0
759,39e0cc7c-17fe-4991-88d8-1280c3fe7923,,Will the owners of this data set work with you on this study,,In DSW only,0,0
760,6a364935-e41b-46a5-b332-97cb596cb9bd,,,,In DSW only,0,0
761,08fab0f9-20a7-4c22-9e7b-3a9fa81e49e9,,,,In DSW only,0,0
762,f59d2d89-fe27-4a8a-b3e6-2782bcc2fb97,,Do you need to request access to the data,,In DSW only,0,0
763,d719a2b4-08e7-427e-9a8e-e4c6d827c0d4,,,,In DSW only,0,0
764,ef89ca6e-3059-4821-995a-034cdb3cf48d,,,,In DSW only,0,0
765,b0384f48-668f-4be5-86cc-e3fec81bcdb7,,,,In DSW only,0,0
766,08b6593f-60a2-498a-9c20-eeb55568f8c1,,,,In DSW only,0,0
767,27c83b38-1df2-4f91-89ac-2f6bf4e72190,,Will any usage restrictions affect your reuse?,,In DSW only,0,0
768,7dc57afd-66cc-4760-8f37-eb0db7bb1a96,,,,In DSW only,0,0
769,525459fb-182b-4ebe-9558-7b3b3679dcd5,,,,In DSW only,0,0
770,467ff3ad-156c-4285-9efb-c91072b3544e,,Is extension of any consent for privacy sensitive data needed?,"If the data that you will re-use is coupled to people, is the informed consent that was originally obtained from those people covering your current research?",In DSW only,0,0
771,206ce0e8-d952-43fe-9aa9-7a9a4ee2c0d5,,,,In DSW only,0,0
772,6a3e4ed2-60cf-47b5-b6e5-1cf26655e251,,,,In DSW only,0,0
773,1d732f5b-e532-4672-9f67-4aa4e4eef449,,,,In DSW only,0,0
774,e29f35b6-c138-401a-b3d8-9cdcff0b8223,,,,In DSW only,0,0
775,62ddfc73-1680-4bbf-b198-6a7231875fb1,,How will you be accessing the data?,,In DSW only,0,0
776,423f7c77-c3bd-4ece-a9f6-ad9e3d0428a1,,,,In DSW only,0,0
777,4e183e8d-d4bd-442a-a663-d3accf4f9217,,,,In DSW only,0,0
778,f5e1c4d3-79f7-4950-9b10-6a7738f21978,,,,In DSW only,0,0
779,588e3c1f-e9fd-411f-954e-f7a9b1cff1de,,Do you know in what format the data is available?,Do you know the data format of the data? Is this suitable for your work? Does it need to be converted?,In DSW only,0,0
780,4831f187-8660-4641-9a32-a6f4f569614f,,,,In DSW only,0,0
781,3da33836-eff3-4166-898b-3c2c3d3989a8,,,,In DSW only,0,0
782,3b088f38-81bd-46f9-8066-90513740b662,,"Is the data set fixed, or will it be updated in the future?","Is the data set you will reuse a fixed data set (with a persistent identifier), or is it a data set that is being worked on (by others) and may be updated during your project or after?",In DSW only,0,0
783,aff2edcd-4d18-4311-9a03-3b6b676c9277,,,,In DSW only,0,0
784,d700715e-4ae0-45ed-a1d3-4d79bb32155f,,,,In DSW only,0,0
785,2e7af465-4852-4411-8d8e-7f0ff64d8b25,,Can you and will you use the complete existing data set?,"If you use any filtering, how will you make sure that your results will be reproducible by yourself and others at a later time?",In DSW only,0,0
786,2076afb5-3c5c-4f42-8f77-9b78fec76a62,,,,In DSW only,0,0
787,f748624d-8d28-4d07-91c7-28b33db1fabd,,,,In DSW only,0,0
788,cba7c977-986d-4673-9bbc-fb3f7fed95c6,,,,In DSW only,0,0
789,8cedcf93-7676-4397-b3fc-a81167ff1853,,Do you need to harmonize different sources of existing data?,"If you are combining data from different sources, harmonization may be required. You may need to re-analyse some original data.",In DSW only,0,0
790,621072fc-f8b0-4fad-83a7-15d2fc4ff0a8,,,,In DSW only,0,0
791,51b686f1-8a57-4d55-a1a5-30d77d074ada,,,,In DSW only,0,0
792,a62a452b-dfed-478c-ad94-0e433277da94,,,,In DSW only,0,0
793,1d1ac8bb-66c8-4b9e-bfc9-4c26f3598062,,Will you be making your harmonization results available to others?,"By publishing either exactly what you did or (better) make sure that the harmonized data is available for reuse, you may save others the effort ",In DSW only,0,0
794,a0665f70-e1c1-4cd5-b079-2b270a3d3a4b,,,,In DSW only,0,0
795,ba788639-5816-4f1f-9e28-5bbc0c85401f,,,,In DSW only,0,0
796,7e77ee02-ce26-4cd9-b07d-3eea03bc35c9,,Will you be using data that needs to be (re-)made computer readable first?,"Some old data may need to be recovered, e.g. from tables in scientific papers or may be punch cards.",In DSW only,0,0
797,9cb15c77-9a13-4621-b7f9-265bcbe3d3ba,,,,In DSW only,0,0
798,d613ee29-a81b-44aa-83b5-2bf21ba43d22,,,,In DSW only,0,0
799,4a3e9d91-240b-4eae-bc90-02c12a2a4744,,,,In DSW only,0,0
800,530124a4-c7e9-4821-b26d-32a8ecd0d978,,Will you be making this data available in computer readable form to others?,,In DSW only,0,0
801,14c64eb2-d270-49b8-ac89-3ca42d52977f,,,,In DSW only,0,0
802,dce00426-ea06-4aac-979e-ccefb9ba01f9,,,,In DSW only,0,0
803,588ad032-56ba-4d52-b29c-6a5b56aa6569,,Will reference data be created?,Will any of the data that you will be creating form a reference data set for future research (by others)?,In DSW only,0,0
804,fa42d193-2513-48eb-9e1e-766f53a49e1e,,,,In DSW only,0,0
805,75f0120d-b3a8-4042-8249-dfe2de83a3d5,,,,In DSW only,0,0
806,1e28b25b-bfe8-4d67-9643-6e57587a9495,,,,In DSW only,0,0
807,bdf55011-db06-4f4a-b26f-ebbbe029da04,,,,In DSW only,0,0
808,9f081091-0810-4f12-be7f-0a22ee928a14,,What will the Intellectual Property be like?,Who will own the rights to the reference data set? Who will be able to use it?,In DSW only,0,0
809,c858e11d-4265-4f2f-9dc6-73e15d428481,,,,In DSW only,0,0
810,27769a31-717b-4204-8468-175ac93b195a,,How will you maintain it?,How will maintenance be paid for in the long run? Will you host it yourself or deposit it with a repository? How will you deal with requests for help? And with requests for adding data?,In DSW only,0,0
811,10d0b9b7-3f37-4dab-bb10-76e6e58a6420,,,,In DSW only,0,0
812,2679736a-800e-4eaa-a70f-818070540c48,,How will the release schedule be?,Will you be updating the reference data at regular intervals?,In DSW only,0,0
813,0e810343-6026-4992-8ea0-5539cbc77093,,Will you be storing samples?,,In DSW only,0,0
814,26fead29-e1dc-4d34-8733-01c5f6132fa0,,,,In DSW only,0,0
815,bd40f22d-6bce-464c-b525-e7813762a006,,,,In DSW only,0,0
816,05873934-f03d-4d90-8bfd-291350c14673,,,,In DSW only,0,0
817,8d082e2f-7792-4ef7-a851-6e5041cba8b6,,Will you be collecting experimental data?,,In DSW only,0,0
818,61a69bd2-1728-44c5-a70f-9f34e96fa4e1,,,,In DSW only,0,0
819,16003c9d-4639-46ab-a305-df528f58d1c5,,,,In DSW only,0,0
820,640a6f6f-6bce-4847-892c-57ae459bff1d,,,,In DSW only,0,0
821,b1df3c74-0b1f-4574-81c4-4cc2d780c1af,,,,In DSW only,0,0
822,b08fe063-33f8-4380-b3a9-ba1e586dedf2,,What data formats/types will you be using?,"Have you identified types of data that you will use that are used by others too? Some types of data (e.g. genetic variants in the life sciences) are used by many different projects. For such data, often common standards exist that help to make these data reusable. Are you using such common data formats?",In DSW only,0,0
823,6ef479ac-8aa7-44d2-88a7-76dc7efa1b91,,,,In DSW only,0,0
824,ecff019a-d4e6-44c6-a8fe-c84eb15ed8b7,,Is this a standard data format used by others too?,,In DSW only,0,0
825,52b7aba3-d809-4a30-b3f8-90caa7a32a10,,,,In DSW only,0,0
826,d4ce2c56-b3df-4013-9220-289b28f922de,,,,In DSW only,0,0
827,ced5a7c2-4034-4763-a1d5-3cb815cdfddb,,Does this data format enable sharing and long term archiving?,"Complicated (binary) file formats tend to change over time, and software may not stay compatible with older versions. Also, some formats hamper long term usability by making use of patents or being hampered by restrictive licensing",In DSW only,0,0
828,86e547b8-e3ae-44b2-89ad-3a0d67decc56,,,,In DSW only,0,0
829,bf32374c-b24e-4b03-9898-a753cff56fcf,,Will you convert to a file format more suitable for archiving later?,,In DSW only,0,0
830,3159d107-d322-4126-958f-900fc011eeae,,,,In DSW only,0,0
831,7d8dc2f5-2699-4fb3-8bf6-e620868a0583,,,,In DSW only,0,0
832,985e488d-257f-479d-8113-5dcbe105a08e,,,,In DSW only,0,0
833,5ba53879-eb48-47f2-a73b-f7f7d83bf030,,Will you be using new types of data?,"Sometimes the type of data you collect can not be stored in a commonly used data format. In such cases you may need to make your own, keeping interoperability as high as possible.",In DSW only,0,0
834,359feab2-a7ee-4d16-8ef4-6b86a7177c05,,,,In DSW only,0,0
835,c470de83-0a9b-4d7d-a2cd-903bfbedc8d1,,,,In DSW only,0,0
836,bf76127e-0497-46eb-8b5d-e4cfcb84f622,,,,In DSW only,0,0
837,ae235844-e3b6-461c-8c1d-668148dbf53b,,Will you need to add fields in your data format to a data type registry?,"Even if the data format you are using is unique to your project, the discrete data items should be reused or reusable as much as possible. Data type registries can help with that.",In DSW only,0,0
838,48ed91ec-5dbc-497a-9f84-f26daa60c0bd,,,,In DSW only,0,0
839,e4fdba2a-f6e6-4087-99a6-0e00c1bcd5f7,,,,In DSW only,0,0
840,28c5197f-a3fe-4b96-b0fb-83e271155a95,,,,In DSW only,0,0
841,7fe217e0-9af0-422f-a45b-6873f0344bcd,,Which data type registries will you use?,,In DSW only,0,0
842,b211f896-b363-4978-9423-212644ff5d72,,Do you need to create vocabularies or ontologies for any of your data items?,"For good interoperability the use of controlled vocabularies for each discrete data item is advisable. If such vocabularies exist, it is best to reuse those.",In DSW only,0,0
843,d5005824-b8f2-4eb5-b3bb-d5021e1c36d8,,,,In DSW only,0,0
844,efe50d9c-4dc2-49c5-ae61-1dc8ff0d7655,,,,In DSW only,0,0
845,668ecd34-4413-4aa9-8921-616325766ec0,,,,In DSW only,0,0
846,a9103296-915a-4bdf-b259-116775d5e676,,How will you design your new data format?,,In DSW only,0,0
847,3881e36b-e722-40a8-b79c-b150daa685bc,,,,In DSW only,0,0
848,bda912f3-14a7-4242-b293-025f1b19892d,,,,In DSW only,0,0
849,b4334e27-3e6c-4215-b4cb-f60eabd9c61e,,,,In DSW only,0,0
850,974fa3ea-4047-4006-a49c-f7972bf9c961,,,,In DSW only,0,0
851,caba60b1-57b3-4288-8d3e-aa3542c28027,,Will you describe your new data format for others?,,In DSW only,0,0
852,057e84be-3329-4fa2-9cc8-d37f53a44cd0,,,,In DSW only,0,0
853,252757f4-e4ed-4c3f-8c13-b14f55133dfe,,,,In DSW only,0,0
854,8c962e6f-17ee-4b22-8ebb-9f06f779e3b3,,How will you be storing metadata?,"For the re-usability of your data by yourself or others at a later stage, a lot of information about the data, how it was collected and how it can be used should be stored with the data. Such data about the data is called metadata, and this set of questions are about this metadata",In DSW only,0,0
855,326cc8df-1902-493e-84e1-4f2a4bf93074,,,,In DSW only,0,0
856,6d18bfff-0f53-469b-934e-9806dda9d4fb,,,,In DSW only,0,0
857,6226d7f2-565f-4991-94b3-c00be6aca20e,,Do suitable 'Minimal Metadata About ...' (MIA...) standards exist for your experiments?,,In DSW only,0,0
858,2bdad98e-ef5f-4645-9ec7-bf5101e0b4c1,,,,In DSW only,0,0
859,a23664b1-a17c-41fe-855c-db274984b355,,,,In DSW only,0,0
860,44a9d6c0-f96c-47d2-8c7a-902a9c222067,,Do you have a good idea of what metadata is needed to make it possible for others to read and interpret your data in the future?,,In DSW only,0,0
861,67a39c34-fe6f-415e-93d1-998fc2911748,,,,In DSW only,0,0
862,49e35bb1-6145-4b44-b390-9e1fe896415e,,,,In DSW only,0,0
863,b3acec51-6385-43f1-a28a-123ab28b798f,,,,In DSW only,0,0
864,08bd1365-7f0e-4b78-aeb1-3c0e85e84cb6,,,,In DSW only,0,0
865,ed872b74-6bf7-4cba-8f36-4da4509e4a4f,,Do you know how and when you will be collecting the necessary metadata?,Often it is easiest to make sure you collect the metadata as early as possible.,In DSW only,0,0
866,cab1617b-adf5-46c0-9e55-66348e35961f,,,,In DSW only,0,0
867,bc41fb1c-e64b-44cd-b0d6-45aebc3a9b84,,,,In DSW only,0,0
868,2fb268e0-2c25-475a-b7e1-7794a05a3091,,,,In DSW only,0,0
869,15573266-7ddf-4c6b-962e-45691d34cf61,,Will you consider re-usability of your data beyond your original purpose?,"Adding more than the strict minimum metadata about your experiment will possibly allow more wide re-use of your data, with associated higher data citation rates. Please note that it is not easy for yourself to see all other ways in which others could be reusing your data.",In DSW only,0,0
870,b2ca0d26-7fdd-44f1-b064-bc4cd4c45661,,,,In DSW only,0,0
871,cb765913-50c9-482e-bf10-5f5f91d0e473,,,,In DSW only,0,0
872,73bf7531-3490-4c0f-b6a2-a9f4f2bc3e1a,,How will you balance the extra efforts with the potential for added reusability?,,In DSW only,0,0
873,3002eaed-c31f-4bdd-83ed-49262ae79165,,,,In DSW only,0,0
874,7ef32aea-b6a7-4297-92bd-0869a13276ad,,,,In DSW only,0,0
875,018fc8a0-c51e-48f4-99d5-77e8c9dcf51f,,,,In DSW only,0,0
876,c961b59a-b635-4a77-87ba-bc1b449bb012,,Do you need to exchange your data with others?,,In DSW only,0,0
877,c0d4739d-2694-4fe2-a6d6-d7cc073fc9eb,,,,In DSW only,0,0
878,fb7addc1-c3ba-4eeb-973c-109aeef11ced,,,,In DSW only,0,0
879,02b3fed1-0b50-4a80-b8b6-a225a1107022,,Did you consider how to monitor data integrity?,Working with large amounts of heterogenous data in a larger research group has implications for the data integrity. How do you make sure every step of the workflow is done with the right version of the data? How do you handle the situation when a mistake is uncovered? Will you be able to redo the strict minimum data handling?,In DSW only,0,0
880,fc0d8147-e363-44c1-ae7d-204da22f2675,,,,In DSW only,0,0
881,8608d3df-7d7f-4893-8f80-e5297167b213,,,,In DSW only,0,0
882,e0759fdc-7ce9-4020-816d-73119f634c7e,,Will you be keeping a master list with checksums of certified/correct/canonical/verified data?,Data corruption or mistakes can happen with large amounts of files or large files. Keeping a master list with data checksums can be helpful to prevent expensive mistakes. It can also be helpful to keep the sample list under version control forcing that all changes are well documented.,In DSW only,0,0
883,637f4603-0a24-47d1-a2f7-96958b4841fd,,,,In DSW only,0,0
884,e7a8b914-54f3-4a72-9136-74a99db73926,,,,In DSW only,0,0
885,acb86509-e93a-4d87-a958-74def0678e10,,"Will you define a way to detect file or sample swaps, e.g. by measuring something independently?",,In DSW only,0,0
886,4bd98e96-3d02-4967-b56b-d94a7b0079c6,,,,In DSW only,0,0
887,ec3718dd-c8f4-417d-91ca-93408fa89953,,,,In DSW only,0,0
888,ae28a862-5020-44c2-8c78-3abc185b190f,,Do all datasets you work with have a license?,"It is not always clear to everyone in the project (ad outside) what can and can not be done with a data set. It is helpful to associate each data set with a license as early as possible in the project. A data license should ideally be as free as possible: any restriction like 'only for non-commercial use' or 'attribution required' may reduce the reusability and thereby the number of citations. If possible, use a computer-readable and computer actionable license.",In DSW only,0,0
889,0b0e1e89-3b7b-4d9e-95f6-d96397b28c3b,,,,In DSW only,0,0
890,6110d79f-1cf0-4a89-8a6d-84a472388fd8,,,,In DSW only,0,0
891,0551adc9-7faa-4ddc-a07b-08fbde2a247b,,Will you store the licenses with the data at all time?,It is very likely that data will be moved and copied. At some point people may lose track of the origins. It can be helpful to have the licenses (of coarse as open as possible) stored in close association with the data.,In DSW only,0,0
892,a72f329d-00bc-44a1-bfb5-f4009c548858,,,,In DSW only,0,0
893,e95aca23-fa1b-4e91-b6f3-748aed0d0925,,,,In DSW only,0,0
894,245e5ab0-baa7-48b3-97b8-55d2af5e4fa8,,,,In DSW only,0,0
895,daa06d1a-6314-4c6d-93a8-69954c7f5c54,,How will you keep provenance?,"To make your experiments reproducible, all steps in the data processing must be documented in detail. The software you used, including version number, all options and parameters. This information together for every step of the analysis is part of the so-called data provenance. There are more questions regarding this in the chapter on data processing and curation.",In DSW only,0,0
896,7d7b817f-9f82-4cdf-96a9-565bc67f3129,,,,In DSW only,0,0
897,5480e0b8-8e0b-4b66-929f-eef3b89e6113,,,,In DSW only,0,0
898,32a1e3ef-6aa8-4eae-a517-b1dcf866d118,,,,In DSW only,0,0
899,8e886b55-3287-48e7-b353-daf6ab40f7d8,,How will you do file naming and file organization?,Putting some thoughts into file naming can save a lot of trouble later.,In DSW only,0,0
900,c05f27a2-30ac-44fd-9ac9-cd6f62b16d0c,,,,In DSW only,0,0
901,d4fe0b55-4aee-4d05-88d4-a3f4cad2cfa9,,Did you make a SOP (Standard Operating Procedure) for file naming?,It can help if everyone in the project uses the same naming scheme.,In DSW only,0,0
902,f449e055-8f13-495c-aea9-7440800f6a45,,,,In DSW only,0,0
903,8b13234e-879b-4221-be12-4df24e6de00e,,,,In DSW only,0,0
904,37d0367b-3b69-4b3e-9303-71e628b1f360,,Will you be keeping the relationships between data clear in the file names?,Advice: Use the same identifiers for sample IDs etc throughout the entire project.,In DSW only,0,0
905,9beb6069-5477-4b99-b28c-921cf38e8470,,,,In DSW only,0,0
906,8032494b-e0cb-4fe5-94e7-d8a203292537,,,,In DSW only,0,0
907,7dfd022e-6d6e-4923-a81a-ca1f11024b57,,Will all the metadata in the file names also be available in the proper metadata?,"The file names are very useful as metadata for people involved in the project, but to computers they are just identifiers. To prevent accidents with e.g. renamed files metadata information should always also be available elsewhere and not only through the file name.",In DSW only,0,0
908,df53b7a2-1b1e-4f5d-99df-b9a7a1da91e9,,,,In DSW only,0,0
909,2f695e7c-0661-4b43-ba55-1a82a2c706ef,,,,In DSW only,0,0
910,d5784d24-0e66-4821-bd62-a711fb6d7a40,,"During the project, will you be archiving data (using so-called 'cold storage') for long term preservation?","Much of the raw data you have will need to be archived for your own later use somewhere. This is often done off-line on tape, not on the disks of the compute facility. Please note that this does not refer to the data publication.",In DSW only,0,0
